ID de Usuario,ID de Filme,MovieID,T+AO0-tulo,Ano,G+AOo-nero 1,G+AOo-nero 2,Classifica+AOcA4w-o,Dura+AOcA4w-o,Diretor,Diretor Ganhou Oscar?,Pa+AO0-s de Origem,Or+AOc-amento (+ACQ-),Ator Principal,Ator Principal Ganhou Oscar?,Avalia+AOcA4w-o IMDB,Filme Ganhou Oscar,Agradou ?
62,1097,1097,E.T. the Extra+AC0-Terrestrial,1982,Family,Fantasy,Livre,115,Steven+AF8-Spielberg,Yes,USA,10500000,Henry+AF8-Thomas,No,7.9,Yes,N+AOM-o
62,1099,1099,Christmas Carol,1938,Drama,?,?,69,Edwin+AF8-L.+AF8-Marin,No,USA,?,Reginald+AF8-Owen,No,7.5,No,Sim
62,2112,2112,Grand Canyon,1991,Drama,Crime,Rated R for language,134,Lawrence+AF8-Kasdan,No,USA,?,Danny+AF8-Glover,No,6.9,No,N+AOM-o
62,2115,2115,Indiana Jones and the Temple of Doom,1984,Action,Adventure,Livre,118,Steven+AF8-Spielberg,Yes,USA,28000000,Harrison+AF8-Ford,No,7.6,Yes,Sim
62,1240,1240,Terminator,1984,Sci+AC0-Fi,Action,14,107,James+AF8-Cameron,Yes,UK,6400000,Arnold+AF8-Schwarzenegger,No,8.0,No,Sim
62,3929,3929,Bank Dick,1940,Comedy,?,?,72,Edward+AF8-F.+AF8-Cline+AF8-(as+AF8-Edward+AF8-Cline),No,USA,?,W.C.+AF8-Fields,No,7.3,No,Sim
62,1242,1242,Glory,1989,Drama,War,?,122,Edward+AF8-Zwick,No,USA,18000000,Matthew+AF8-Broderick,No,7.9,Yes,N+AOM-o
62,1244,1244,Manhattan,1979,Drama,Romance,12,96,Woody+AF8-Allen,Yes,USA,?,Woody+AF8-Allen,No,8.0,No,N+AOM-o
62,1245,1245,Miller's Crossing,1990,Drama,?,KNT/ENA,115,Joel+AF8-Coen,Yes,USA,14000000,Gabriel+AF8-Byrne,No,7.8,No,Sim
62,1172,1172,Cinema Paradiso,1988,Drama,Romance,14,155,Giuseppe+AF8-Tornatore,No,Italy,5000000,Philippe+AF8-Noiret,No,8.5,Yes,Sim
62,2985,2985,Robocop,1987,Sci+AC0-Fi,Action,14,102,Paul+AF8-Verhoeven,No,USA,13000000,Peter+AF8-Weller,No,7.5,No,N+AOM-o
62,1246,1246,Dead Poets Society,1989,Drama,?,12,128,Peter+AF8-Weir,No,USA,16400000,Robin+AF8-Williams,Yes,8.0,Yes,Sim
62,1173,1173,Cook the Thief His Wife +ACY- Her Lover,1989,Drama,?,?,124,Peter+AF8-Greenaway,No,Netherlands,?,Richard+AF8-Bohringer,No,7.6,No,N+AOM-o
62,640,640,Diabolique,1996,Drama,Thriller,Rated R for violence/terrorsexuality and language,107,Jeremiah+AF8-S.+AF8-Chechik+AF8-(as+AF8-Jeremiah+AF8-Chechik),No,USA,?,Sharon+AF8-Stone,No,5.3,No,N+AOM-o
62,1247,1247,Graduate,1967,Drama,Romance,14,106,Mike+AF8-Nichols,Yes,USA,3000000,Dustin+AF8-Hoffman,Yes,8.0,Yes,Sim
88,1250,1250,Bridge on the River Kwai,1957,Drama,War,12,161,David+AF8-Lean,Yes,UK,3000000,William+AF8-Holden,Yes,8.2,Yes,Sim
88,2997,2997,Being John Malkovich,1999,Comedy,?,18,112,Spike+AF8-Jonze,No,USA,13000000,John+AF8-Cusack,No,7.8,No,N+AOM-o
88,1259,1259,Stand by Me,1986,Drama,Comedy,12,89,Rob+AF8-Reiner,No,USA,8000000,Wil+AF8-Wheaton,No,8.1,No,Sim
88,1265,1265,Groundhog Day,1993,Comedy,Romance,Livre,101,Harold+AF8-Ramis,No,USA,14600000,Bill+AF8-Murray,No,8.0,No,N+AOM-o
88,1193,1193,One Flew Over the Cuckoo's Nest,1975,Drama,?,14,133,Milos+AF8-Forman,Yes,USA,4400000,Jack+AF8-Nicholson,Yes,8.7,Yes,Sim
88,1198,1198,Raiders of the Lost Ark,1981,Action,Adventure,Livre,115,Steven+AF8-Spielberg,Yes,USA,18000000,Harrison+AF8-Ford,No,8.5,Yes,Sim
88,1284,1284,Big Sleep,1946,Film+AC0-Noir,Mystery,?,114,Howard+AF8-Hawks,No,USA,250000,Humphrey+AF8-Bogart,Yes,8.0,No,Sim
88,2302,2302,My Cousin Vinny,1992,Comedy,?,14,120,Jonathan+AF8-Lynn,No,USA,11000000,Joe+AF8-Pesci,Yes,7.5,Yes,Sim
88,1293,1293,Gandhi,1982,Drama,?,14,191,Richard+AF8-Attenborough,Yes,UK,22000000,Ben+AF8-Kingsley,Yes,8.1,Yes,Sim
88,908,908,North by Northwest,1959,Drama,Thriller,14,136,Alfred+AF8-Hitchcock,No,USA,3101000,Cary+AF8-Grant,No,8.4,No,Sim
88,1299,1299,Killing Fields,1984,Drama,War,?,141,Roland+AF8-Joffe,No,UK,?,Sam+AF8-Waterston,No,7.9,Yes,Sim
88,912,912,Casablanca,1942,Drama,Romance,12,102,Michael+AF8-Curtiz,Yes,USA,950000,Humphrey+AF8-Bogart,Yes,8.5,Yes,Sim
88,1446,1446,Kolya,1996,Comedy,?,Rated PG+AC0-13 for some sensuality,105,Jan+AF8-Sverak,No,Czech Republic,?,Zdenek+AF8-Sverak,No,7.8,Yes,Sim
88,2321,2321,Pleasantville,1998,Comedy,?,Rated PG+AC0-13 for some thematic elements emphasizing sexuality and for language,124,Gary+AF8-Ross,No,USA,40000000,Tobey+AF8-Maguire,No,7.5,No,Sim
88,2324,2324,Life Is Beautiful,1997,Drama,Comedy,Livre,116,Roberto+AF8-Benigni,No,Italy,20000000,Roberto+AF8-Benigni,Yes,8.6,Yes,Sim
88,923,923,Citizen Kane,1941,Drama,?,Livre,119,Orson+AF8-Welles,No,USA,839727,Orson+AF8-Welles,No,8.4,Yes,Sim
88,924,924,2001: A Space Odyssey,1968,Drama,Sci+AC0-Fi,Livre,149,Stanley+AF8-Kubrick,No,UK,12000000,Keir+AF8-Dullea,No,8.3,Yes,Sim
88,858,858,Godfather,1972,Drama,Action,14,175,Francis+AF8-Ford+AF8-Coppola,Yes,USA,6000000,Marlon+AF8-Brando,Yes,9.2,Yes,Sim
88,3067,3067,Women on the Verge of a Nervous Breakdown,1988,Drama,Comedy,Livre,88,Pedro+AF8-Almodovar,No,Spain,700000,Carmen+AF8-Maura,No,7.6,No,Sim
88,3068,3068,Verdict,1982,Drama,?,?,129,Sidney+AF8-Lumet,No,USA,16000000,Paul+AF8-Newman,Yes,7.8,No,Sim
88,1394,1394,Raising Arizona,1987,Comedy,?,12,94,Joel+AF8-Coen,Yes,USA,6000000,Nicolas+AF8-Cage,Yes,7.4,No,N+AOM-o
88,3210,3210,Fast Times at Ridgemont High,1982,Comedy,?,?,90,Amy+AF8-Heckerling,No,USA,4500000,Sean+AF8-Penn,Yes,7.2,No,Sim
88,3072,3072,Moonstruck,1987,Comedy,?,?,102,Norman+AF8-Jewison,No,USA,15000000,Cher,Yes,7.1,Yes,Sim
88,954,954,Mr. Smith Goes to Washington,1939,Drama,?,Livre,129,Frank+AF8-Capra,Yes,USA,1500000,James+AF8-Stewart,Yes,8.2,Yes,Sim
88,1704,1704,Good Will Hunting,1997,Drama,?,14,126,Gus+AF8-Van+AF8-Sant,No,USA,10000000,Robin+AF8-Williams,Yes,8.3,Yes,Sim
88,110,110,Braveheart,1995,Drama,War,16,178,Mel+AF8-Gibson,Yes,USA,72000000,Mel+AF8-Gibson,No,8.4,Yes,Sim
88,111,111,Taxi Driver,1976,Drama,Thriller,14,113,Martin+AF8-Scorsese,Yes,USA,1300000,Robert+AF8-De+AF8-Niro,Yes,8.3,No,Sim
88,3334,3334,Key Largo,1948,Drama,Thriller,?,100,John+AF8-Huston,Yes,USA,?,Humphrey+AF8-Bogart,Yes,7.9,Yes,Sim
88,1594,1594,In the Company of Men,1997,Drama,?,14,97,Neil+AF8-LaBute+AF8-(as+AF8-Neil+AF8-Labute),No,Canada,25000,Aaron+AF8-Eckhart,No,7.3,No,N+AOM-o
88,1747,1747,Wag the Dog,1997,Drama,Comedy,14,97,Barry+AF8-Levinson,Yes,USA,15000000,Dustin+AF8-Hoffman,Yes,7.1,No,Sim
88,1674,1674,Witness,1985,Drama,Romance,?,112,Peter+AF8-Weir,No,USA,12000000,Harrison+AF8-Ford,No,7.4,Yes,Sim
88,3359,3359,Breaking Away,1979,Drama,?,?,101,Peter+AF8-Yates,No,USA,2300000,Dennis+AF8-Christopher,No,7.7,Yes,Sim
88,3361,3361,Bull Durham,1988,Comedy,?,16,108,Ron+AF8-Shelton,No,USA,7000000,Kevin+AF8-Costner,No,7.1,No,Sim
88,2710,2710,Blair Witch Project,1999,Horror,?,14,81,Daniel+AF8-Myrick,No,USA,60000,Heather+AF8-Donahue,No,6.4,No,N+AOM-o
88,1923,1923,There's Something About Mary,1998,Comedy,?,14,119,Bobby+AF8-Farrelly,No,USA,23000000,Ben+AF8-Stiller,No,7.1,No,Sim
88,318,318,Shawshank Redemption,1994,Drama,?,16,142,Frank+AF8-Darabont,No,USA,25000000,Tim+AF8-Robbins,Yes,9.3,No,Sim
88,1945,1945,On the Waterfront,1954,Drama,Crime,14,108,Elia+AF8-Kazan,Yes,USA,910000,Marlon+AF8-Brando,Yes,8.2,Yes,Sim
88,11,11,American President,1995,Drama,Romance,Rated PG+AC0-13 for some strong language,114,Rob+AF8-Reiner,No,USA,62000000,Michael+AF8-Douglas,Yes,6.8,No,Sim
88,1956,1956,Ordinary People,1980,Drama,?,12,124,Robert+AF8-Redford,Yes,USA,6000000,Donald+AF8-Sutherland,No,7.8,Yes,Sim
88,1957,1957,Chariots of Fire,1981,Drama,?,Livre,125,Hugh+AF8-Hudson,No,UK,5500000,Ben+AF8-Cross,No,7.2,Yes,Sim
88,1961,1961,Rain Man,1988,Drama,?,Livre,133,Barry+AF8-Levinson,Yes,USA,25000000,Dustin+AF8-Hoffman,Yes,8.0,Yes,Sim
88,1962,1962,Driving Miss Daisy,1989,Drama,?,Livre,99,Bruce+AF8-Beresford,No,USA,7500000,Morgan+AF8-Freeman,Yes,7.4,Yes,Sim
88,1968,1968,Breakfast Club,1985,Drama,Comedy,14,97,John+AF8-Hughes,No,USA,1000000,Emilio+AF8-Estevez,No,7.9,No,Sim
88,2915,2915,Risky Business,1983,Comedy,?,?,99,Paul+AF8-Brickman,No,USA,6200000,Tom+AF8-Cruise,No,6.8,No,Sim
88,2927,2927,Brief Encounter,1945,Drama,Romance,?,86,David+AF8-Lean,Yes,UK,?,Celia+AF8-Johnson,No,8.1,No,Sim
88,3730,3730,Conversation,1974,Drama,Mystery,14,113,Francis+AF8-Ford+AF8-Coppola,Yes,USA,1600000,Gene+AF8-Hackman,Yes,7.9,No,N+AOM-o
88,527,527,Schindler's List,1993,Drama,War,14,195,Steven+AF8-Spielberg,Yes,USA,22000000,Liam+AF8-Neeson,No,8.9,Yes,Sim
88,1203,1203,12 Angry Men,1957,Drama,?,Livre,96,Sidney+AF8-Lumet,No,USA,350000,Henry+AF8-Fonda,Yes,8.9,No,Sim
88,1207,1207,To Kill a Mockingbird,1962,Drama,?,?,129,Robert+AF8-Mulligan,No,USA,2000000,Gregory+AF8-Peck,Yes,8.3,Yes,Sim
88,1208,1208,Apocalypse Now,1979,Drama,War,Rated R for disturbing violent imageslanguagesexual content and some drug use,153,Francis+AF8-Ford+AF8-Coppola,Yes,USA,31500000,Martin+AF8-Sheen,No,8.5,Yes,N+AOM-o
88,608,608,Fargo,1996,Drama,Thriller,18,98,Joel+AF8-Coen,Yes,USA,7000000,William+AF8-H.+AF8-Macy,No,8.1,Yes,Sim
88,541,541,Blade Runner,1982,Sci+AC0-Fi,?,14,117,Ridley+AF8-Scott,No,USA,28000000,Harrison+AF8-Ford,No,8.2,No,N+AOM-o
88,1079,1079,Fish Called Wanda,1988,Comedy,?,?,108,Charles+AF8-Crichton,No,UK,7500000,John+AF8-Cleese,No,7.6,Yes,N+AOM-o
88,1221,1221,Godfather: Part II,1974,Drama,Action,14,202,Francis+AF8-Ford+AF8-Coppola,Yes,USA,13000000,Al+AF8-Pacino,Yes,9.0,Yes,Sim
88,1225,1225,Amadeus,1984,Drama,?,Livre,160,Milos+AF8-Forman,Yes,USA,18000000,F.+AF8-Murray+AF8-Abraham,Yes,8.3,Yes,Sim
88,2028,2028,Saving Private Ryan,1998,Drama,War,14,169,Steven+AF8-Spielberg,Yes,USA,70000000,Tom+AF8-Hanks,Yes,8.6,Yes,Sim
88,1228,1228,Raging Bull,1980,Drama,?,KNT/ENA,129,Martin+AF8-Scorsese,Yes,USA,18000000,Robert+AF8-De+AF8-Niro,Yes,8.2,Yes,Sim
88,1084,1084,Bonnie and Clyde,1967,Drama,Crime,14,111,Arthur+AF8-Penn,No,USA,2500000,Warren+AF8-Beatty,No,7.9,Yes,Sim
88,480,480,Jurassic Park,1993,Sci+AC0-Fi,Action,Livre,127,Steven+AF8-Spielberg,Yes,USA,63000000,Sam+AF8-Neill,No,8.1,Yes,N+AOM-o
88,1300,1300,My Life as a Dog,1985,Drama,?,?,101,Lasse+AF8-Hallstrom,No,Sweden,?,Anton+AF8-Glanzelius,No,7.7,No,Sim
88,1230,1230,Annie Hall,1977,Comedy,Romance,14,93,Woody+AF8-Allen,Yes,USA,4000000,Woody+AF8-Allen,No,8.1,Yes,Sim
88,1231,1231,Right Stuff,1983,Drama,?,?,193,Philip+AF8-Kaufman,No,USA,27000000,Sam+AF8-Shepard,No,7.9,Yes,Sim
88,2973,2973,Crimes and Misdemeanors,1989,Comedy,?,12,104,Woody+AF8-Allen,Yes,USA,19000000,Martin+AF8-Landau,Yes,8.0,No,N+AOM-o
88,1307,1307,When Harry Met Sally...,1989,Comedy,Romance,?,96,Rob+AF8-Reiner,No,USA,16000000,Billy+AF8-Crystal,No,7.6,No,Sim
88,1090,1090,Platoon,1986,Drama,War,14,120,Oliver+AF8-Stone,Yes,UK,6000000,Charlie+AF8-Sheen,No,8.1,Yes,N+AOM-o
88,1244,1244,Manhattan,1979,Drama,Romance,12,96,Woody+AF8-Allen,Yes,USA,?,Woody+AF8-Allen,No,8.0,No,N+AOM-o
88,1172,1172,Cinema Paradiso,1988,Drama,Romance,14,155,Giuseppe+AF8-Tornatore,No,Italy,5000000,Philippe+AF8-Noiret,No,8.5,Yes,Sim
88,3788,3788,Blowup,1966,Drama,Mystery,?,111,Michelangelo+AF8-Antonioni,No,UK,1800000,David+AF8-Hemmings,No,7.7,No,Sim
95,1249,1249,Nikita,1990,Thriller,?,14,117,Luc+AF8-Besson,No,France,?,Anne+AF8-Parillaud,No,7.4,No,Sim
95,1179,1179,Grifters,1990,Drama,Crime,?,110,Stephen+AF8-Frears,No,USA,?,Anjelica+AF8-Huston,Yes,7.0,No,N+AOM-o
95,648,648,Mission: Impossible,1996,Action,Adventure,Livre,110,Brian+AF8-De+AF8-Palma,No,USA,80000000,Tom+AF8-Cruise,No,7.1,No,N+AOM-o
95,2997,2997,Being John Malkovich,1999,Comedy,?,18,112,Spike+AF8-Jonze,No,USA,13000000,John+AF8-Cusack,No,7.8,No,N+AOM-o
95,589,589,Terminator 2: Judgment Day,1991,Sci+AC0-Fi,Action,14,137,James+AF8-Cameron,Yes,USA,102000000,Arnold+AF8-Schwarzenegger,No,8.5,Yes,Sim
95,3006,3006,Insider,1999,Drama,?,14,157,Michael+AF8-Mann,No,USA,68000000,Russell+AF8-Crowe,Yes,7.9,No,Sim
95,1265,1265,Groundhog Day,1993,Comedy,Romance,Livre,101,Harold+AF8-Ramis,No,USA,14600000,Bill+AF8-Murray,No,8.0,No,Sim
95,1193,1193,One Flew Over the Cuckoo's Nest,1975,Drama,?,14,133,Milos+AF8-Forman,Yes,USA,4400000,Jack+AF8-Nicholson,Yes,8.7,Yes,Sim
95,733,733,Rock,1996,Action,Adventure,16,136,Michael+AF8-Bay,No,USA,75000000,Sean+AF8-Connery,Yes,7.4,No,Sim
95,1196,1196,Star Wars: Episode V +AC0- The Empire Strikes Back,1980,Drama,Sci+AC0-Fi,Livre,124,Irvin+AF8-Kershner,No,USA,18000000,Mark+AF8-Hamill,No,8.8,Yes,Sim
95,593,593,Silence of the Lambs,1991,Drama,Thriller,14,118,Jonathan+AF8-Demme,Yes,USA,19000000,Jodie+AF8-Foster,Yes,8.6,Yes,Sim
95,1280,1280,Raise the Red Lantern,1991,Drama,?,?,125,Yimou+AF8-Zhang,No,China,?,Li+AF8-Gong,No,8.2,No,Sim
95,1356,1356,Star Trek: First Contact,1996,Sci+AC0-Fi,Action,Livre,111,Jonathan+AF8-Frakes,No,USA,45000000,Patrick+AF8-Stewart,No,7.6,No,N+AOM-o
95,1358,1358,Sling Blade,1996,Drama,Thriller,Rated R for strong language including descriptions of violent and sexual behavior,135,Billy+AF8-Bob+AF8-Thornton,No,USA,890000,Billy+AF8-Bob+AF8-Thornton,No,8.0,Yes,Sim
95,1500,1500,Grosse Pointe Blank,1997,Comedy,Crime,Rated R for strong violencelanguage and some drug content,107,George+AF8-Armitage,No,USA,15000000,John+AF8-Cusack,No,7.4,No,N+AOM-o
95,3107,3107,Backdraft,1991,Drama,Action,Rated R for language and a scene of sensuality,137,Ron+AF8-Howard,Yes,USA,75000000,Kurt+AF8-Russell,No,6.7,No,N+AOM-o
95,2167,2167,Blade,1998,Horror,Action,14,120,Stephen+AF8-Norrington,No,USA,45000000,Wesley+AF8-Snipes,No,7.1,No,N+AOM-o
95,1370,1370,Die Hard 2,1990,Action,Thriller,14,124,Renny+AF8-Harlin,No,USA,70000000,Bruce+AF8-Willis,No,7.1,No,N+AOM-o
95,1446,1446,Kolya,1996,Comedy,?,Rated PG+AC0-13 for some sensuality,105,Jan+AF8-Sverak,No,Czech Republic,?,Zdenek+AF8-Sverak,No,7.8,Yes,Sim
95,2321,2321,Pleasantville,1998,Comedy,?,Rated PG+AC0-13 for some thematic elements emphasizing sexuality and for language,124,Gary+AF8-Ross,No,USA,40000000,Tobey+AF8-Maguire,No,7.5,No,N+AOM-o
95,2324,2324,Life Is Beautiful,1997,Drama,Comedy,Livre,116,Roberto+AF8-Benigni,No,Italy,20000000,Roberto+AF8-Benigni,Yes,8.6,Yes,N+AOM-o
95,3129,3129,Sweet and Lowdown,1999,Drama,Comedy,Rated PG+AC0-13 for sexual content and some substance abuse,95,Woody+AF8-Allen,Yes,USA,29750000,Sean+AF8-Penn,Yes,7.3,No,N+AOM-o
95,920,920,Gone with the Wind,1939,Drama,Romance,Livre,238,Victor+AF8-Fleming,Yes,USA,3977000,Clark+AF8-Gable,Yes,8.2,Yes,N+AOM-o
95,3060,3060,Commitments,1991,Drama,Comedy,Rated R for language,118,Alan+AF8-Parker,No,Ireland,?,Robert+AF8-Arkins,No,7.6,No,Sim
95,1608,1608,Air Force One,1997,Action,Thriller,14,124,Wolfgang+AF8-Petersen,No,USA,85000000,Harrison+AF8-Ford,No,6.4,No,N+AOM-o
95,1537,1537,Shall We Dance,1996,Comedy,?,Rated PG+AC0-13 for some sexual references and brief language,106,Peter+AF8-Chelsom,No,USA,50000000,Richard+AF8-Gere,No,6.1,No,Sim
95,2268,2268,Few Good Men,1992,Drama,Crime,Rated R for language,138,Rob+AF8-Reiner,No,USA,40000000,Tom+AF8-Cruise,No,7.6,No,Sim
95,1466,1466,Donnie Brasco,1997,Drama,Crime,16,127,Mike+AF8-Newell,No,USA,35000000,Al+AF8-Pacino,Yes,7.8,No,Sim
95,1393,1393,Jerry Maguire,1996,Drama,Romance,Rated R for language and sexuality,139,Cameron+AF8-Crowe,No,USA,50000000,Tom+AF8-Cruise,No,7.3,Yes,N+AOM-o
95,1396,1396,Sneakers,1992,Drama,Sci+AC0-Fi,Rated PG+AC0-13 for brief sexual references,126,Phil+AF8-Alden+AF8-Robinson,No,USA,35000000,Robert+AF8-Redford,No,7.1,No,N+AOM-o
95,1610,1610,Hunt for Red October,1990,Action,Thriller,12,135,John+AF8-McTiernan,No,USA,30000000,Sean+AF8-Connery,Yes,7.6,Yes,Sim
95,1542,1542,Brassed Off,1996,Drama,Romance,Rated R for language,103,Mark+AF8-Herman,No,UK,?,Pete+AF8-Postlethwaite,No,7.1,No,N+AOM-o
95,3147,3147,Green Mile,1999,Drama,Thriller,14,189,Frank+AF8-Darabont,No,USA,60000000,Tom+AF8-Hanks,Yes,8.5,No,Sim
95,2273,2273,Rush Hour,1998,Action,Thriller,Rated PG+AC0-13 for sequences of action/violence and shootings and for language,98,Brett+AF8-Ratner,No,USA,33000000,Jackie+AF8-Chan,No,6.9,No,Sim
95,2278,2278,Ronin,1998,Action,Crime,12,122,John+AF8-Frankenheimer,No,UK,55000000,Robert+AF8-De+AF8-Niro,Yes,7.3,No,N+AOM-o
95,2353,2353,Enemy of the State,1998,Action,Thriller,14,132,Tony+AF8-Scott,No,USA,90000000,Will+AF8-Smith,No,7.3,No,Sim
95,2355,2355,Bug's Life,1998,Animation,Family,Livre,95,John+AF8-Lasseter,No,USA,120000000,?,?,7.2,No,N+AOM-o
95,2359,2359,Waking Ned Devine,1998,Comedy,?,Rated PG for nuditylanguage and thematic elements,91,Kirk+AF8-Jones,No,UK,3000000,Ian+AF8-Bannen,No,7.4,No,Sim
95,1485,1485,Liar Liar,1997,Comedy,?,Livre,86,Tom+AF8-Shadyac,No,USA,45000000,Jim+AF8-Carrey,No,6.8,No,Sim
95,1641,1641,Full Monty,1997,Comedy,?,12,91,Peter+AF8-Cattaneo,No,UK,3500000,Robert+AF8-Carlyle,No,7.2,Yes,Sim
95,3246,3246,Malcolm X,1992,Drama,?,Rated PG+AC0-13 for a scene of violenceand for drugs and some language,202,Spike+AF8-Lee,No,USA,33000000,Denzel+AF8-Washington,Yes,7.7,No,Sim
95,3175,3175,Galaxy Quest,1999,Sci+AC0-Fi,Adventure,Rated PG for some action violence mild language and sensuality,102,Dean+AF8-Parisot,No,USA,45000000,Tim+AF8-Allen,No,7.3,No,Sim
95,3255,3255,League of Their Own,1992,Drama,Comedy,Rated PG for language,128,Penny+AF8-Marshall,No,USA,40000000,Tom+AF8-Hanks,Yes,7.2,No,N+AOM-o
95,3256,3256,Patriot Games,1992,Action,Thriller,12,117,Phillip+AF8-Noyce,No,USA,45000000,Harrison+AF8-Ford,No,6.9,No,Sim
95,1580,1580,Men in Black,1997,Sci+AC0-Fi,Action,Livre,98,Barry+AF8-Sonnenfeld,No,USA,90000000,Tommy+AF8-Lee+AF8-Jones,Yes,7.3,Yes,Sim
95,110,110,Braveheart,1995,Drama,War,16,178,Mel+AF8-Gibson,Yes,USA,72000000,Mel+AF8-Gibson,No,8.4,Yes,Sim
95,112,112,Rumble in the Bronx,1995,Action,Crime,14,104,Stanley+AF8-Tong,No,Hong Kong,7500000,Jackie+AF8-Chan,No,6.7,No,Sim
95,1586,1586,G.I. Jane,1997,Drama,War,14,125,Ridley+AF8-Scott,No,USA,50000000,Demi+AF8-Moore,No,5.9,No,N+AOM-o
95,1732,1732,Big Lebowski,1998,Comedy,Thriller,14,117,Joel+AF8-Coen,Yes,USA,15000000,Jeff+AF8-Bridges,Yes,8.2,No,N+AOM-o
95,3266,3266,Man Bites Dog,1992,Drama,Action,Rated NC+AC0-17 for strong graphic violence,95,Remy+AF8-Belvaux,No,Belgium,?,Benoit+AF8-Poelvoorde,No,7.6,No,Sim
95,2396,2396,Shakespeare in Love,1998,Comedy,Romance,14,123,John+AF8-Madden,No,USA,25000000,Gwyneth+AF8-Paltrow,Yes,7.2,Yes,Sim
95,1597,1597,Conspiracy Theory,1997,Action,Thriller,14,135,Richard+AF8-Donner,No,USA,75000000,Mel+AF8-Gibson,No,6.7,No,Sim
95,2542,2542,Lock,1998,Comedy,Thriller,18,107,Guy+AF8-Ritchie,No,UK,?,Jason+AF8-Flemyng,No,8.2,No,N+AOM-o
95,3418,3418,Thelma +ACY- Louise,1991,Drama,Action,14,130,Ridley+AF8-Scott,No,USA,16500000,Susan+AF8-Sarandon,Yes,7.4,Yes,N+AOM-o
95,3358,3358,Defending Your Life,1991,Comedy,Romance,?,112,Albert+AF8-Brooks,No,USA,?,Albert+AF8-Brooks,No,7.3,No,N+AOM-o
95,2490,2490,Payback,1999,Action,Thriller,Rated R for strong violence language and drug and sexual content,100,Brian+AF8-Helgeland,No,USA,90000000,Mel+AF8-Gibson,No,7.1,No,Sim
95,223,223,Clerks,1994,Comedy,?,Rated R on appeal for extensive use of extremely explicit sex+AC0-related dialogue,92,Kevin+AF8-Smith,No,USA,230000,Brian+AF8-O'Halloran,No,7.8,No,N+AOM-o
95,2571,2571,Matrix,1999,Sci+AC0-Fi,Action,12,136,Lana+AF8-Wachowski+AF8-(as+AF8-The+AF8-Wachowski+AF8-Brothers),No,USA,63000000,Keanu+AF8-Reeves,No,8.7,Yes,Sim
95,2718,2718,Drop Dead Gorgeous,1999,Comedy,?,Rated PG+AC0-13 for irreverent and crude humorsex+AC0-related material and language,97,Michael+AF8-Patrick+AF8-Jann,No,Germany,15000000,Kirsten+AF8-Dunst,No,6.6,No,Sim
95,2572,2572,10 Things I Hate About You,1999,Comedy,Romance,Rated PG+AC0-13 for crude sex+AC0-related humor and dialogue alcohol and drug+AC0-related scenes all involving teens,97,Gil+AF8-Junger,No,USA,30000000,Heath+AF8-Ledger,Yes,7.2,No,N+AOM-o
95,1917,1917,Armageddon,1998,Sci+AC0-Fi,Action,12,151,Michael+AF8-Bay,No,USA,140000000,Bruce+AF8-Willis,No,6.6,No,N+AOM-o
95,1921,1921,Pi,1998,Sci+AC0-Fi,Thriller,14,84,Darren+AF8-Aronofsky,No,USA,60000,Sean+AF8-Gullette,No,7.5,No,N+AOM-o
95,1923,1923,There's Something About Mary,1998,Comedy,?,14,119,Bobby+AF8-Farrelly,No,USA,23000000,Ben+AF8-Stiller,No,7.1,No,Sim
95,1784,1784,As Good As It Gets,1997,Drama,Comedy,Livre,139,James+AF8-L.+AF8-Brooks,Yes,USA,50000000,Jack+AF8-Nicholson,Yes,7.7,Yes,Sim
95,1858,1858,Mr. Nice Guy,1997,Comedy,Action,Rated PG+AC0-13 for pervasive action violencesome sensuality and drug content,97,Sammo+AF8-Kam+AC0-Bo+AF8-Hung+AF8-(as+AF8-Samo+AF8-Hung),No,Hong Kong,?,Jackie+AF8-Chan,No,6.2,No,Sim
95,318,318,Shawshank Redemption,1994,Drama,?,16,142,Frank+AF8-Darabont,No,USA,25000000,Tim+AF8-Robbins,Yes,9.3,No,Sim
95,10,10,GoldenEye,1995,Action,Adventure,12,130,Martin+AF8-Campbell,No,UK,60000000,Pierce+AF8-Brosnan,No,7.2,No,Sim
95,337,337,What's Eating Gilbert Grape,1993,Drama,?,12,118,Lasse+AF8-Hallstrom,No,USA,11000000,Johnny+AF8-Depp,No,7.8,No,N+AOM-o
95,345,345,Adventures of Priscilla,1994,Drama,Comedy,14,104,Stephan+AF8-Elliott,No,Australia,?,Hugo+AF8-Weaving,No,7.5,Yes,N+AOM-o
95,349,349,Clear and Present Danger,1994,Action,Adventure,12,141,Phillip+AF8-Noyce,No,USA,62000000,Harrison+AF8-Ford,No,6.9,No,N+AOM-o
95,2762,2762,Sixth Sense,1999,Thriller,?,12,107,M.+AF8-Night+AF8-Shyamalan,No,USA,40000000,Bruce+AF8-Willis,No,8.1,No,N+AOM-o
95,2699,2699,Arachnophobia,1990,Sci+AC0-Fi,Action,?,103,Frank+AF8-Marshall,No,USA,31000000,Jeff+AF8-Daniels,No,6.4,No,Sim
95,356,356,Forrest Gump,1994,Comedy,Romance,14,142,Robert+AF8-Zemeckis,Yes,USA,55000000,Tom+AF8-Hanks,Yes,8.8,Yes,Sim
95,357,357,Four Weddings and a Funeral,1994,Comedy,Romance,14,117,Mike+AF8-Newell,No,UK,4400000,Hugh+AF8-Grant,No,7.1,No,N+AOM-o
